BASE_YM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,SIGNGU_ACCTO_FCLTY_CO,SIGNGU_ACCTO_POPLTN_CO,PSNBY_FCLTY_CO,PSNBY_FCL_CO_RANK_CO
"202009","4300000000","충청북도","4377000000","음성군","129","93813","0.00138","68"
"202009","4300000000","충청북도","4380000000","단양군","31","29270","0.00106","80"
"202009","4400000000","충청남도","4413000000","천안시","122","658670","0.00019","185"
"202009","4400000000","충청남도","4415000000","공주시","75","105192","0.00071","103"
"202009","4400000000","충청남도","4418000000","보령시","61","100415","0.00061","115"
"202009","4400000000","충청남도","4420000000","아산시","170","314282","0.00054","126"
"202009","4400000000","충청남도","4421000000","서산시","103","175330","0.00059","119"
"202009","4400000000","충청남도","4423000000","논산시","66","117226","0.00056","121"
"202009","4400000000","충청남도","4425000000","계룡시","42","42811","0.00098","83"
"202009","4400000000","충청남도","4427000000","당진시","76","165991","0.00046","134"
"202009","4400000000","충청남도","4471000000","금산군","72","51563","0.00140","67"
"202009","4400000000","충청남도","4476000000","부여군","59","65613","0.00090","85"
"202009","4400000000","충청남도","4477000000","서천군","29","52026","0.00056","122"
"202009","4400000000","충청남도","4479000000","청양군","42","30797","0.00136","69"
"202009","4400000000","충청남도","4480000000","홍성군","38","99909","0.00038","150"
"202009","4400000000","충청남도","4481000000","예산군","207","78370","0.00264","29"
"202009","4400000000","충청남도","4482500000","태안군","22","62364","0.00035","153"
"202009","4500000000","전라북도","4511000000","전주시","42","656688","0.00006","222"
"202009","4500000000","전라북도","4513000000","군산시","33","268025","0.00012","205"
"202009","4500000000","전라북도","4514000000","익산시","146","283064","0.00052","129"
"202009","4500000000","전라북도","4518000000","정읍시","168","108963","0.00154","59"
"202009","4500000000","전라북도","4519000000","남원시","48","80905","0.00059","118"
"202009","4500000000","전라북도","4521000000","김제시","48","82914","0.00058","120"
"202009","4500000000","전라북도","4571000000","완주군","100","91806","0.00109","79"
"202009","4500000000","전라북도","4572000000","진안군","158","25444","0.00621","5"
"202009","4500000000","전라북도","4573000000","무주군","38","24032","0.00158","56"
"202009","4500000000","전라북도","4574000000","장수군","43","22149","0.00194","45"
"202009","4500000000","전라북도","4575000000","임실군","47","27566","0.00170","51"
"202009","4500000000","전라북도","4577000000","순창군","24","27871","0.00086","90"
"202009","4500000000","전라북도","4579000000","고창군","43","54656","0.00079","94"
"202009","4500000000","전라북도","4580000000","부안군","83","52358","0.00159","55"
"202009","4600000000","전라남도","4611000000","목포시","183","225684","0.00081","91"
"202009","4600000000","전라남도","4613000000","여수시","274","280545","0.00098","84"
"202009","4600000000","전라남도","4615000000","순천시","424","282200","0.00150","63"
"202009","4600000000","전라남도","4617000000","나주시","47","114522","0.00041","143"
"202009","4600000000","전라남도","4623000000","광양시","120","150848","0.00080","92"
"202009","4600000000","전라남도","4671000000","담양군","41","45938","0.00089","86"
"202009","4600000000","전라남도","4672000000","곡성군","18","28173","0.00064","109"
"202009","4600000000","전라남도","4673000000","구례군","36","25650","0.00140","66"
"202009","4600000000","전라남도","4677000000","고흥군","267","64085","0.00417","16"
"202009","4600000000","전라남도","4678000000","보성군","65","40689","0.00160","54"
"202009","4600000000","전라남도","4679000000","화순군","244","62655","0.00389","19"
"202009","4600000000","전라남도","4680000000","장흥군","46","37839","0.00122","76"
"202009","4600000000","전라남도","4681000000","강진군","91","34749","0.00262","30"
"202009","4600000000","전라남도","4682000000","해남군","76","69153","0.00110","78"
"202009","4600000000","전라남도","4683000000","영암군","34","53998","0.00063","111"
"202009","4600000000","전라남도","4684000000","무안군","53","84433","0.00063","112"
"202009","4600000000","전라남도","4686000000","함평군","117","32209","0.00363","22"
"202009","4600000000","전라남도","4687000000","영광군","235","53308","0.00441","14"
"202009","4600000000","전라남도","4688000000","장성군","158","44810","0.00353","24"
"202009","4600000000","전라남도","4689000000","완도군","62","50065","0.00124","75"
"202009","4600000000","전라남도","4690000000","진도군","151","30300","0.00498","9"
"202009","4600000000","전라남도","4691000000","신안군","102","39271","0.00260","32"
"202009","4700000000","경상북도","4711000000","포항시","368","503731","0.00073","99"
"202009","4700000000","경상북도","4713000000","경주시","425","253396","0.00168","52"
"202009","4700000000","경상북도","4715000000","김천시","532","140468","0.00379","20"
"202009","4700000000","경상북도","4717000000","안동시","487","158929","0.00306","27"
"202009","4700000000","경상북도","4719000000","구미시","140","416626","0.00034","156"
"202009","4700000000","경상북도","4721000000","영주시","508","103503","0.00491","10"
"202009","4700000000","경상북도","4723000000","영천시","197","101693","0.00194","46"
"202009","4700000000","경상북도","4725000000","상주시","684","97689","0.00700","3"
"202009","4700000000","경상북도","4728000000","문경시","337","71250","0.00473","11"
"202009","4700000000","경상북도","4729000000","경산시","574","262311","0.00219","40"
"202009","4700000000","경상북도","4772000000","군위군","160","23345","0.00685","4"
"202009","4700000000","경상북도","4773000000","의성군","293","51895","0.00565","8"
"202009","4700000000","경상북도","4775000000","청송군","16","25080","0.00064","110"
"202009","4700000000","경상북도","4776000000","영양군","98","16669","0.00588","7"
"202009","4700000000","경상북도","4777000000","영덕군","63","36592","0.00172","50"
"202009","4700000000","경상북도","4782000000","청도군","190","42432","0.00448","13"
"202009","4700000000","경상북도","4783000000","고령군","39","31394","0.00124","74"
"202009","4700000000","경상북도","4784000000","성주군","63","43231","0.00146","64"
"202009","4700000000","경상북도","4785000000","칠곡군","277","114719","0.00241","36"
"202009","4700000000","경상북도","4790000000","예천군","262","55416","0.00473","12"
"202009","4700000000","경상북도","4792000000","봉화군","292","31637","0.00923","1"
"202009","4700000000","경상북도","4793000000","울진군","27","48806","0.00055","123"
"202009","4700000000","경상북도","4794000000","울릉군","37","9191","0.00403","17"
"202009","4800000000","경상남도","4812000000","창원시","111","1038101","0.00011","210"
"202009","4800000000","경상남도","4817000000","진주시","26","347598","0.00007","219"
"202009","4800000000","경상남도","4822000000","통영시","291","129064","0.00225","39"
"202009","4800000000","경상남도","4824000000","사천시","75","111442","0.00067","107"
"202009","4800000000","경상남도","4825000000","김해시","52","542435","0.00010","212"
"202009","4800000000","경상남도","4827000000","밀양시","219","104932","0.00209","43"
"202009","4800000000","경상남도","4831000000","거제시","42","246231","0.00017","191"
"202009","4800000000","경상남도","4833000000","양산시","141","351874","0.00040","146"
"202009","4800000000","경상남도","4872000000","의령군","193","26839","0.00719","2"
"202009","4800000000","경상남도","4873000000","함안군","97","64438","0.00151","62"
"202009","4800000000","경상남도","4874000000","창녕군","37","61478","0.00060","117"
"202009","4800000000","경상남도","4882000000","고성군","108","51539","0.00210","41"
"202009","4800000000","경상남도","4884000000","남해군","179","42889","0.00417","15"
"202009","4800000000","경상남도","4885000000","하동군","34","45132","0.00075","97"
"202009","4800000000","경상남도","4886000000","산청군","64","34978","0.00183","48"
"202009","4800000000","경상남도","4887000000","함양군","93","39150","0.00238","37"
"202009","4800000000","경상남도","4888000000","거창군","118","61455","0.00192","47"
"202009","4800000000","경상남도","4889000000","합천군","159","44195","0.00360","23"
"202009","5000000000","제주특별자치도","5011000000","제주시","198","491446","0.00040","145"
"202009","5000000000","제주특별자치도","5013000000","서귀포시","264","181502","0.00145","65"
"202010","1100000000","서울특별시","1111000000","종로구","81","149703","0.00054","126"
"202010","1100000000","서울특별시","1114000000","중구","26","125641","0.00021","182"
"202010","1100000000","서울특별시","1117000000","용산구","28","230044","0.00012","207"
"202010","1100000000","서울특별시","1120000000","성동구","28","294895","0.00009","214"
"202010","1100000000","서울특별시","1121500000","광진구","25","347615","0.00007","220"
"202010","1100000000","서울특별시","1123000000","동대문구","17","343819","0.00005","227"
"202010","1100000000","서울특별시","1126000000","중랑구","18","395572","0.00005","228"
"202010","1100000000","서울특별시","1129000000","성북구","54","438973","0.00012","206"
"202010","1100000000","서울특별시","1130500000","강북구","53","309245","0.00017","190"
"202010","1100000000","서울특별시","1132000000","도봉구","98","326617","0.00030","164"
"202010","1100000000","서울특별시","1135000000","노원구","88","524515","0.00017","193"
"202010","1100000000","서울특별시","1138000000","은평구","38","481165","0.00008","217"
"202010","1100000000","서울특별시","1141000000","서대문구","47","312781","0.00015","200"
"202010","1100000000","서울특별시","1144000000","마포구","120","372905","0.00032","157"
"202010","1100000000","서울특별시","1147000000","양천구","27","455649","0.00006","225"
"202010","1100000000","서울특별시","1150000000","강서구","89","582586","0.00015","199"
"202010","1100000000","서울특별시","1153000000","구로구","50","405481","0.00012","204"
"202010","1100000000","서울특별시","1154500000","금천구","43","232173","0.00019","185"
"202010","1100000000","서울특별시","1156000000","영등포구","79","376924","0.00021","179"
"202010","1100000000","서울특별시","1159000000","동작구","66","392674","0.00017","192"
"202010","1100000000","서울특별시","1162000000","관악구","21","497082","0.00004","229"
"202010","1100000000","서울특별시","1165000000","서초구","204","425558","0.00048","130"
"202010","1100000000","서울특별시","1168000000","강남구","165","540127","0.00031","162"
"202010","1100000000","서울특별시","1171000000","송파구","46","668920","0.00007","221"
"202010","1100000000","서울특별시","1174000000","강동구","28","458495","0.00006","224"
"202010","2600000000","부산광역시","2611000000","중구","13","41547","0.00031","160"
"202010","2600000000","부산광역시","2614000000","서구","47","107996","0.00044","138"
"202010","2600000000","부산광역시","2617000000","동구","66","89205","0.00074","98"
"202010","2600000000","부산광역시","2620000000","영도구","44","113909","0.00039","149"
"202010","2600000000","부산광역시","2623000000","부산진구","31","358317","0.00009","216"
